frequency_hz,Warm_Tube_Subtle_actual_db,Warm_Tube_Subtle_tone_only_db,Warm_Tube_Reference_actual_db,Warm_Tube_Reference_tone_only_db,Warm_Tube_Rich_actual_db,Warm_Tube_Rich_tone_only_db
660.4302969936352,-1.945016085200007,0.05498391479999176,-2.655719264424169,0.34428073557582883,-3.397502226169611,0.602497773830389
671.9636572567563,-1.9492297072610523,0.05077029273894884,-2.662890399994911,0.3371096000050875,-3.4210396321259235,0.5789603678740778
683.6984292351856,-1.9533795321305516,0.04662046786944679,-2.6703106351395594,0.3296893648604411,-3.4448355131224746,0.5551644868775253
695.6381302628262,-1.9574707071204016,0.042529292879599015,-2.677986000612754,0.32201399938724645,-3.468862844956011,0.5311371550439911
707.7863390981977,-1.9615083668290194,0.0384916331709793,-2.6859210905687796,0.31407890943121936,-3.4930955044878145,0.5069044955121861
720.1466969971241,-1.9654976322514397,0.03450236774855965,-2.694119129613093,0.305880870386908,-3.5175086037724945,0.48249139622750653
732.7229088041433,-1.969443610815568,0.03055638918443281,-2.7025820551148634,0.29741794488513695,-3.5420787765441366,0.45792122345586106
745.5187440629877,-1.973351397244766,0.02664860275523121,-2.711310613185388,0.28868938681461165,-3.5667844162157962,0.4332155837842022
758.53803814645,-1.9772260751413837,0.022773924858614368,-2.720304466497794,0.27969553350220666,-3.5916058659140138,0.408394134085986
771.7846934059808,-1.9810727191901354,0.018927280809861377,-2.7295623119484063,0.2704376880515926,-3.6165255621149806,0.38347443788502056
785.262680341368,-1.984896397925642,0.015103602074356712,-2.7390820060463303,0.26091799395366777,-3.6415281342950983,0.35847186570490247
798.9760387908342,-1.9887021769674331,0.011297823032567399,-2.748860695868455,0.2511393041315447,-3.6666004636533027,0.33339953634669955
812.9288791419257,-1.992495122657093,0.007504877342906434,-2.7588949533892237,0.2411050466107727,-3.691731704394642,0.3082682956053602
