problem,path,artist_folder,file_count_in_folder,tag_title,tag_artist,tag_album,tag_album_artist,probable_source_album,probable_track_title,duration_seconds
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/W.S. Walcoot Medicine/Unknown Album/A Musical History [CD 4] - T.mp3,W.S. Walcoot Medicine,,A Musical History [CD 4] - T,09_The_W.S._Walcoot_Medicine_,,,,A Musical History [CD 4] - T,246
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Forbidden Fruit (Live)/Unknown Album/A Musical History [CD 5] - T.mp3,Forbidden Fruit (Live),,A Musical History [CD 5] - T,14_Forbidden_Fruit_(Live)_,,,,A Musical History [CD 5] - T,341
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 5] - T (8).mp3,Various Artists,,A Musical History [CD 5] - T,Forbidden Fruit,A Musical History,Forbidden Fruit,A Musical History,A Musical History [CD 5] - T,341
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Long Black Veil/Unknown Album/A Musical History [CD 2] - T.mp3,Long Black Veil,,A Musical History [CD 2] - T,09_Long_Black_Veil_,,,,A Musical History [CD 2] - T,183
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 2] - T (12).mp3,Various Artists,,A Musical History [CD 2] - T,Long Black Veil,A Musical History,Long Black Veil,A Musical History,A Musical History [CD 2] - T,183
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Christmas Must Be Tonight/Unknown Album/A Musical History [CD 5] - T.mp3,Christmas Must Be Tonight,,A Musical History [CD 5] - T,11_Christmas_Must_Be_Tonight_,,,,A Musical History [CD 5] - T,217
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Rainy Day Women (Live)/Unknown Album/A Musical History [CD 5] - T.mp3,Rainy Day Women (Live),,A Musical History [CD 5] - T,05_Rainy_Day_Women_(Live)_,,,,A Musical History [CD 5] - T,217
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 5] - T (16).mp3,Various Artists,,A Musical History [CD 5] - T,Rainy Day Women,A Musical History,Rainy Day Women,A Musical History,A Musical History [CD 5] - T,217
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 5] - T (5).mp3,Various Artists,,A Musical History [CD 5] - T,Christmas Must Be Tonight,A Musical History,Christmas Must Be Tonight,A Musical History,A Musical History [CD 5] - T,217
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Chest Fever/Unknown Album/A Musical History [CD 2] - T.mp3,Chest Fever,,A Musical History [CD 2] - T,10_Chest_Fever_,,,,A Musical History [CD 2] - T,316
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 2] - T.mp3,Various Artists,,A Musical History [CD 2] - T,Chest Fever,A Musical History,Chest Fever,A Musical History,A Musical History [CD 2] - T,316
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Saga Of Pepote Rouge/Unknown Album/A Musical History [CD 5] - T.mp3,Saga Of Pepote Rouge,,A Musical History [CD 5] - T,12_The_Saga_Of_Pepote_Rouge_,,,,A Musical History [CD 5] - T,255
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 5] - T (18).mp3,Various Artists,,A Musical History [CD 5] - T,The Saga Of Pepote Rouge,A Musical History,The Saga Of Pepote Rouge,A Musical History,A Musical History [CD 5] - T,255
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/4 Pantomime/Unknown Album/A Musical History [CD 3] - T.mp3,4 Pantomime,,A Musical History [CD 3] - T,21_4__Pantomime_,,,,A Musical History [CD 3] - T,362
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 3] - T (10).mp3,Various Artists,,A Musical History [CD 3] - T,Pantomime,A Musical History,Pantomime,A Musical History,A Musical History [CD 3] - T,362
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Don/Unknown Album/t Go Breaking My Heart.mp3,Don,,Don t Go Breaking My Heart,Don,Unknown Album,,Unknown Album,Don t Go Breaking My Heart,275
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Elton John with Kiki Dee/Greatest Hits 1970–2002/Don’t Go Breaking My Heart.mp3,Elton John with Kiki Dee,,Don’t Go Breaking My Heart,Elton John with Kiki Dee,Greatest Hits 1970–2002,Elton John,Greatest Hits 1970–2002,Don’t Go Breaking My Heart,275
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Elton John/Greatest Hits/Don't Go Breaking My Heart.mp3,Elton John,,Don't Go Breaking My Heart,Elton John,Greatest Hits,Elton John,Greatest Hits,Don't Go Breaking My Heart,275
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Strawberry Wine (Live)/Unknown Album/A Musical History [CD 3] - T.mp3,Strawberry Wine (Live),,A Musical History [CD 3] - T,18_Strawberry_Wine_(Live)_,,,,A Musical History [CD 3] - T,227
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 3] - T (15).mp3,Various Artists,,A Musical History [CD 3] - T,Strawberry Wine,A Musical History,Strawberry Wine,A Musical History,A Musical History [CD 3] - T,227
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Key To The Highway/Unknown Album/A Musical History [CD 2] - T.mp3,Key To The Highway,,A Musical History [CD 2] - T,19_Key_To_The_Highway_,,,,A Musical History [CD 2] - T,144
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 2] - T (10).mp3,Various Artists,,A Musical History [CD 2] - T,Key To The Highway,A Musical History,Key To The Highway,A Musical History,A Musical History [CD 2] - T,144
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Bo Diddley/Unknown Album/Bo Diddley - Do What I Say.mp3,Bo Diddley,,Bo Diddley - Do What I Say,Bo Diddley,Unknown Album,,Unknown Album,Bo Diddley - Do What I Say,169
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Diddley/Bo Diddley/Bo Diddley - Do What I Say.mp3,Diddley,,Bo Diddley - Do What I Say,Diddley,Bo Diddley,Diddley,Bo Diddley,Bo Diddley - Do What I Say,169
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Bacon Fat/Unknown Album/A Musical History [CD 1] - T.mp3,Bacon Fat,,A Musical History [CD 1] - T,06_Bacon_Fat_,,,,A Musical History [CD 1] - T,160
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 1] - T (2).mp3,Various Artists,,A Musical History [CD 1] - T,Bacon Fat,A Musical History,Bacon Fat,A Musical History,A Musical History [CD 1] - T,160
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Acadian Driftwood/Unknown Album/A Musical History [CD 5] - T.mp3,Acadian Driftwood,,A Musical History [CD 5] - T,08_Acadian_Driftwood_,,,,A Musical History [CD 5] - T,402
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 5] - T (3).mp3,Various Artists,,A Musical History [CD 5] - T,Acadian Driftwood,A Musical History,Acadian Driftwood,A Musical History,A Musical History [CD 5] - T,402
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Ruben Remus/Unknown Album/A Musical History [CD 1] - T.mp3,Ruben Remus,,A Musical History [CD 1] - T,24_Ruben_Remus_,,,,A Musical History [CD 1] - T,195
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 1] - T (14).mp3,Various Artists,,A Musical History [CD 1] - T,Ruben Remus,A Musical History,Ruben Remus,A Musical History,A Musical History [CD 1] - T,195
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Slippin' & Slidin' (Live)/Unknown Album/A Musical History [CD 3] - T.mp3,Slippin' & Slidin' (Live),,A Musical History [CD 3] - T,16_Slippin'_&_Slidin'_(Live)_,,,,A Musical History [CD 3] - T,203
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 3] - T (13).mp3,Various Artists,,A Musical History [CD 3] - T,Slippin' & Slidin',A Musical History,Slippin' & Slidin',A Musical History,A Musical History [CD 3] - T,203
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Share Your Love With Me/Unknown Album/A Musical History [CD 5] - T.mp3,Share Your Love With Me,,A Musical History [CD 5] - T,02_Share_Your_Love_With_Me_,,,,A Musical History [CD 5] - T,176
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 5] - T (17).mp3,Various Artists,,A Musical History [CD 5] - T,Share Your Love With Me,A Musical History,Share Your Love With Me,A Musical History,A Musical History [CD 5] - T,176
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Go Go Liza Jane/Unknown Album/A Musical History [CD 1] - T.mp3,Go Go Liza Jane,,A Musical History [CD 1] - T,14_Go_Go_Liza_Jane_,,,,A Musical History [CD 1] - T,133
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 1] - T (7).mp3,Various Artists,,A Musical History [CD 1] - T,Go Go Liza Jane,A Musical History,Go Go Liza Jane,A Musical History,A Musical History [CD 1] - T,133
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Forever Young/Unknown Album/A Musical History [CD 5] - T.mp3,Forever Young,,A Musical History [CD 5] - T,04_Forever_Young_,,,,A Musical History [CD 5] - T,297
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 5] - T (9).mp3,Various Artists,,A Musical History [CD 5] - T,Forever Young,A Musical History,Forever Young,A Musical History,A Musical History [CD 5] - T,297
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Don't Ya Tell Henry/Unknown Album/A Musical History [CD 2] - T.mp3,Don't Ya Tell Henry,,A Musical History [CD 2] - T,03_Don't_Ya_Tell_Henry_,,,,A Musical History [CD 2] - T,194
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 2] - T (5).mp3,Various Artists,,A Musical History [CD 2] - T,Don't Ya Tell Henry,A Musical History,Don't Ya Tell Henry,A Musical History,A Musical History [CD 2] - T,194
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Buddy Holly and The Crickets/Buddy Holly/Buddy Holly and The Crickets - A Sweet Love.mp3,Buddy Holly and The Crickets,,Buddy Holly and The Crickets - A Sweet Love,Buddy Holly and The Crickets,Buddy Holly,Buddy Holly and The Crickets,Buddy Holly,Buddy Holly and The Crickets - A Sweet Love,126
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Buddy Holly/Unknown Album/Buddy Holly and The Crickets - A Sweet Love.mp3,Buddy Holly,,Buddy Holly and The Crickets - A Sweet Love,Buddy Holly,Unknown Album,,Unknown Album,Buddy Holly and The Crickets - A Sweet Love,126
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/I Remember Buddy Holly/disc 3/Buddy Holly and The Crickets - A Sweet Love.mp3,I Remember Buddy Holly,,,I Remember Buddy Holly,disc 3,,disc 3,,126
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Look Out Cleveland (Live)/Unknown Album/A Musical History [CD 3] - T.mp3,Look Out Cleveland (Live),,A Musical History [CD 3] - T,20_Look_Out_Cleveland_(Live)_,,,,A Musical History [CD 3] - T,215
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 3] - T (9).mp3,Various Artists,,A Musical History [CD 3] - T,Look Out Cleveland,A Musical History,Look Out Cleveland,A Musical History,A Musical History [CD 3] - T,215
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Jefferson Airplane/Unknown Album/Jefferson Airplane - White Rabbit.mp3,Jefferson Airplane,,Jefferson Airplane - White Rabbit,Jefferson Airplane,Unknown Album,,Unknown Album,Jefferson Airplane - White Rabbit,151
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/Rolling Stone's 500 Greatest Songs of All Time/Jefferson Airplane - White Rabbit.mp3,Various Artists,,Jefferson Airplane - White Rabbit,Jefferson Airplane,Rolling Stone's 500 Greatest Songs of All Time,Jefferson Airplane,Rolling Stone's 500 Greatest Songs of All Time,Jefferson Airplane - White Rabbit,151
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Jefferson Airplane/Unknown Album/Jefferson Airplane - Somebody To Love.mp3,Jefferson Airplane,,Jefferson Airplane - Somebody To Love,Jefferson Airplane,Unknown Album,,Unknown Album,Jefferson Airplane - Somebody To Love,178
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/Rolling Stone's 500 Greatest Songs of All Time/Jefferson Airplane - Somebody To Love.mp3,Various Artists,,Jefferson Airplane - Somebody To Love,Jefferson Airplane,Rolling Stone's 500 Greatest Songs of All Time,Jefferson Airplane,Rolling Stone's 500 Greatest Songs of All Time,Jefferson Airplane - Somebody To Love,178
duration_title_duplicate,"/Users/roncompton/Music/RoseMusicWork/Music/Tell Me, Momma (Live)/Unknown Album/A Musical History [CD 1] - T.mp3","Tell Me, Momma (Live)",,A Musical History [CD 1] - T,"16_Tell_Me,_Momma_(Live)_",,,,A Musical History [CD 1] - T,246
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 1] - T (15).mp3,Various Artists,,A Musical History [CD 1] - T,"Tell Me, Momma",A Musical History,"Tell Me, Momma",A Musical History,A Musical History [CD 1] - T,246
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 3] - T (21).mp3,Various Artists,,A Musical History [CD 3] - T,Whispering Pines,A Musical History,Whispering Pines,A Musical History,A Musical History [CD 3] - T,239
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Whispering Pines/Unknown Album/A Musical History [CD 3] - T.mp3,Whispering Pines,,A Musical History [CD 3] - T,06_Whispering_Pines_,,,,A Musical History [CD 3] - T,239
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Orange Juice Blues (Blues/Unknown Album/A Musical History [CD 2] - T.mp3,Orange Juice Blues (Blues,,A Musical History [CD 2] - T,16_Orange_Juice_Blues_(Blues_,,,,A Musical History [CD 2] - T,199
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 2] - T (14).mp3,Various Artists,,A Musical History [CD 2] - T,Orange Juice Blues (Blues,A Musical History,Orange Juice Blues,A Musical History,A Musical History [CD 2] - T,199
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 1] - T (19).mp3,Various Artists,,A Musical History [CD 1] - T,Words And Numbers (Song Sk,A Musical History,Words And Numbers,A Musical History,A Musical History [CD 1] - T,253
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Words And Numbers (Song Sk/Unknown Album/A Musical History [CD 1] - T.mp3,Words And Numbers (Song Sk,,A Musical History [CD 1] - T,18_Words_And_Numbers_(Song_Sk,,,,A Musical History [CD 1] - T,253
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Unfaithful Servant (Live)/Unknown Album/A Musical History [CD 4] - T.mp3,Unfaithful Servant (Live),,A Musical History [CD 4] - T,08_Unfaithful_Servant_(Live)_,,,,A Musical History [CD 4] - T,281
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 4] - T (16).mp3,Various Artists,,A Musical History [CD 4] - T,Unfaithful Servant,A Musical History,Unfaithful Servant,A Musical History,A Musical History [CD 4] - T,281
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Further On Up The Road/Unknown Album/A Musical History [CD 1] - R.mp3,Further On Up The Road,,A Musical History [CD 1] - R,03_Further_On_Up_The_Road_,,,,A Musical History [CD 1] - R,189
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 1] - R.mp3,Various Artists,,A Musical History [CD 1] - R,Further On Up The Road,A Musical History,Further On Up The Road,A Musical History,A Musical History [CD 1] - R,189
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Ain't Got No Home/Unknown Album/A Musical History [CD 5] - T.mp3,Ain't Got No Home,,A Musical History [CD 5] - T,01_Ain't_Got_No_Home_,,,,A Musical History [CD 5] - T,205
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Twilight (Song Sketch)/Unknown Album/A Musical History [CD 5] - T.mp3,Twilight (Song Sketch),,A Musical History [CD 5] - T,10_Twilight_(Song_Sketch)_,,,,A Musical History [CD 5] - T,205
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 5] - T (19).mp3,Various Artists,,A Musical History [CD 5] - T,Twilight,A Musical History,Twilight,A Musical History,A Musical History [CD 5] - T,205
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 5] - T (4).mp3,Various Artists,,A Musical History [CD 5] - T,Ain't Got No Home,A Musical History,Ain't Got No Home,A Musical History,A Musical History [CD 5] - T,205
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Don't Do It (Live)/Unknown Album/A Musical History [CD 4] - T.mp3,Don't Do It (Live),,A Musical History [CD 4] - T,05_Don't_Do_It_(Live)_,,,,A Musical History [CD 4] - T,277
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 4] - T (2).mp3,Various Artists,,A Musical History [CD 4] - T,Don't Do It,A Musical History,Don't Do It,A Musical History,A Musical History [CD 4] - T,277
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Night They Drove Old D/Unknown Album/A Musical History [CD 3] - T.mp3,Night They Drove Old D,,A Musical History [CD 3] - T,03_The_Night_They_Drove_Old_D,,,,A Musical History [CD 3] - T,214
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 3] - T (2).mp3,Various Artists,,A Musical History [CD 3] - T,The Night They Drove Old D,A Musical History,The Night They Drove Old Dixie Down,A Musical History,A Musical History [CD 3] - T,214
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 4] - T (17).mp3,Various Artists,,A Musical History [CD 4] - T,When I Paint My Masterpiec,A Musical History,When I Paint My Masterpiece,A Musical History,A Musical History [CD 4] - T,261
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/When I Paint My Masterpiec/Unknown Album/A Musical History [CD 4] - T.mp3,When I Paint My Masterpiec,,A Musical History [CD 4] - T,02_When_I_Paint_My_Masterpiec,,,,A Musical History [CD 4] - T,261
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Rumor/Unknown Album/A Musical History [CD 3] - T.mp3,Rumor,,A Musical History [CD 3] - T,15_The_Rumor_,,,,A Musical History [CD 3] - T,256
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 3] - T (16).mp3,Various Artists,,A Musical History [CD 3] - T,The Rumor,A Musical History,The Rumor,A Musical History,A Musical History [CD 3] - T,256
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Uh Uh Uh/Unknown Album/A Musical History [CD 1] - T.mp3,Uh Uh Uh,,A Musical History [CD 1] - T,09_Uh_Uh_Uh_,,,,A Musical History [CD 1] - T,142
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 1] - T (18).mp3,Various Artists,,A Musical History [CD 1] - T,Uh Uh Uh,A Musical History,Uh Uh Uh,A Musical History,A Musical History [CD 1] - T,142
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Ain't No More Cane On The/Unknown Album/A Musical History [CD 2] - T.mp3,Ain't No More Cane On The,,A Musical History [CD 2] - T,02_Ain't_No_More_Cane_On_The_,,,,A Musical History [CD 2] - T,239
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 2] - T (3).mp3,Various Artists,,A Musical History [CD 2] - T,Ain't No More Cane On The,A Musical History,Ain't No More Cane On The Brazos,A Musical History,A Musical History [CD 2] - T,239
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Ophelia/Unknown Album/A Musical History [CD 5] - T.mp3,Ophelia,,A Musical History [CD 5] - T,07_Ophelia_,,,,A Musical History [CD 5] - T,213
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 5] - T (14).mp3,Various Artists,,A Musical History [CD 5] - T,Ophelia,A Musical History,Ophelia,A Musical History,A Musical History [CD 5] - T,213
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 1] - R (4).mp3,Various Artists,,A Musical History [CD 1] - R,You Know I Love You,A Musical History,You Know I Love You,A Musical History,A Musical History [CD 1] - R,165
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/You Know I Love You/Unknown Album/A Musical History [CD 1] - R.mp3,You Know I Love You,,A Musical History [CD 1] - R,02_You_Know_I_Love_You_,,,,A Musical History [CD 1] - R,165
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Rag Mama Rag/Unknown Album/A Musical History [CD 3] - T.mp3,Rag Mama Rag,,A Musical History [CD 3] - T,02_Rag_Mama_Rag_,,,,A Musical History [CD 3] - T,186
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 3] - T (11).mp3,Various Artists,,A Musical History [CD 3] - T,Rag Mama Rag,A Musical History,Rag Mama Rag,A Musical History,A Musical History [CD 3] - T,186
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Smoke Signal (Live)/Unknown Album/A Musical History [CD 4] - T.mp3,Smoke Signal (Live),,A Musical History [CD 4] - T,07_Smoke_Signal_(Live)_,,,,A Musical History [CD 4] - T,309
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 4] - T (10).mp3,Various Artists,,A Musical History [CD 4] - T,Smoke Signal,A Musical History,Smoke Signal,A Musical History,A Musical History [CD 4] - T,309
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Daniel And The Sacred Harp/Unknown Album/A Musical History [CD 3] - T.mp3,Daniel And The Sacred Harp,,A Musical History [CD 3] - T,10_Daniel_And_The_Sacred_Harp,,,,A Musical History [CD 3] - T,264
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 3] - T (5).mp3,Various Artists,,A Musical History [CD 3] - T,Daniel And The Sacred Harp,A Musical History,Daniel And The Sacred Harp,A Musical History,A Musical History [CD 3] - T,264
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Endless Highway/Unknown Album/A Musical History [CD 4] - T.mp3,Endless Highway,,A Musical History [CD 4] - T,14_Endless_Highway_,,,,A Musical History [CD 4] - T,308
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 4] - T (5).mp3,Various Artists,,A Musical History [CD 4] - T,Endless Highway,A Musical History,Endless Highway,A Musical History,A Musical History [CD 4] - T,308
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/In A Station/Unknown Album/A Musical History [CD 2] - T.mp3,In A Station,,A Musical History [CD 2] - T,06_In_A_Station_,,,,A Musical History [CD 2] - T,213
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 2] - T (8).mp3,Various Artists,,A Musical History [CD 2] - T,In A Station,A Musical History,In A Station,A Musical History,A Musical History [CD 2] - T,213
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 1] - R (3).mp3,Various Artists,,A Musical History [CD 1] - R,Who Do You Love,A Musical History,Who Do You Love,A Musical History,A Musical History [CD 1] - R,162
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Who Do You Love/Unknown Album/A Musical History [CD 1] - R.mp3,Who Do You Love,,A Musical History [CD 1] - R,01_Who_Do_You_Love_,,,,A Musical History [CD 1] - R,162
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Livin' In A Dream/Unknown Album/A Musical History [CD 5] - T.mp3,Livin' In A Dream,,A Musical History [CD 5] - T,13_Livin'_In_A_Dream_,,,,A Musical History [CD 5] - T,172
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 5] - T (13).mp3,Various Artists,,A Musical History [CD 5] - T,Livin' In A Dream,A Musical History,Livin' In A Dream,A Musical History,A Musical History [CD 5] - T,172
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Mystery Train/Unknown Album/A Musical History [CD 4] - T.mp3,Mystery Train,,A Musical History [CD 4] - T,17_Mystery_Train_,,,,A Musical History [CD 4] - T,334
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 4] - T (9).mp3,Various Artists,,A Musical History [CD 4] - T,Mystery Train,A Musical History,Mystery Train,A Musical History,A Musical History [CD 4] - T,334
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Long Distance Operator/Unknown Album/A Musical History [CD 2] - T.mp3,Long Distance Operator,,A Musical History [CD 2] - T,18_Long_Distance_Operator_,,,,A Musical History [CD 2] - T,274
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 2] - T (13).mp3,Various Artists,,A Musical History [CD 2] - T,Long Distance Operator,A Musical History,Long Distance Operator,A Musical History,A Musical History [CD 2] - T,274
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/It Makes No Difference/Unknown Album/A Musical History [CD 5] - T.mp3,It Makes No Difference,,A Musical History [CD 5] - T,09_It_Makes_No_Difference_,,,,A Musical History [CD 5] - T,395
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 5] - T (12).mp3,Various Artists,,A Musical History [CD 5] - T,It Makes No Difference,A Musical History,It Makes No Difference,A Musical History,A Musical History [CD 5] - T,395
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Baby Lou/Unknown Album/The Band - A Musical History.mp3,Baby Lou,,The Band - A Musical History,17_Baby_Lou_,,,,The Band - A Musical History,220
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/The Band - A Musical History.mp3,Various Artists,,The Band - A Musical History,Baby Lou,A Musical History,Baby Lou,A Musical History,The Band - A Musical History,220
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Odds And Ends/Unknown Album/A Musical History [CD 1] - T.mp3,Odds And Ends,,A Musical History [CD 1] - T,22_Odds_And_Ends_,,,,A Musical History [CD 1] - T,109
